,subjectId,abdominalextensiondepthsitting,acromialheight,acromionradialelength,anklecircumference,axillaheight,balloffootcircumference,balloffootlength,biacromialbreadth,bicepscircumferenceflexed,bicristalbreadth,bideltoidbreadth,bimalleolarbreadth,bitragionchinarc,bitragionsubmandibulararc,bizygomaticbreadth,buttockcircumference,buttockdepth,buttockheight,buttockkneelength,buttockpopliteallength,calfcircumference,cervicaleheight,chestbreadth,chestcircumference,chestdepth,chestheight,crotchheight,crotchlengthomphalion,crotchlengthposterioromphalion,earbreadth,earlength,earprotrusion,elbowrestheight,eyeheightsitting,footbreadthhorizontal,footlength,forearmcenterofgriplength,forearmcircumferenceflexed,forearmforearmbreadth,forearmhandlength,functionalleglength,handbreadth,handcircumference,handlength,headbreadth,headcircumference,headlength,heelanklecircumference,heelbreadth,hipbreadth,hipbreadthsitting,iliocristaleheight,interpupillarybreadth,interscyei,interscyeii,kneeheightmidpatella,kneeheightsitting,lateralfemoralepicondyleheight,lateralmalleolusheight,lowerthighcircumference,mentonsellionlength,neckcircumference,neckcircumferencebase,overheadfingertipreachsitting,palmlength,poplitealheight,radialestylionlength,shouldercircumference,shoulderelbowlength,shoulderlength,sittingheight,sleevelengthspinewrist,sleeveoutseam,span,stature,suprasternaleheight,tenthribheight,thighcircumference,thighclearance,thumbtipreach,tibialheight,tragiontopofhead,trochanterionheight,verticaltrunkcircumferenceusa,waistbacklength,waistbreadth,waistcircumference,waistdepth,waistfrontlengthsitting,waistheightomphalion,weightkg,wristcircumference,wristheight,SubjectNumericRace,DODRace,Age,Heightin,Weightlbs
stature,-0.001201287086485887,0.1743578910424172,0.9719707651552001,0.7928688986434055,0.3682039258738736,0.9675152269389773,0.48998043629616755,0.6881479580571457,0.5656020183580629,0.24780372994714947,0.3853689212600512,0.3589231979158191,0.5360728301595659,0.3276585969518355,0.3150685742879858,0.18903226961903832,0.3788350820400653,0.24142911028994524,0.8402169707212029,0.747858160000621,0.7303459474022371,0.3426109655236199,0.9842427357938891,0.346078863838651,0.25956259489540123,0.22994112434765243,0.9153405900737609,0.8491189649158722,0.44534387400644004,0.3795971844190476,0.1434624664559732,0.21538165397670633,0.0665811362712759,0.11525335619968534,0.7351806775811058,0.41204615099469155,0.7221569059879971,0.7242116386271484,0.3569083183670557,0.2954991762833204,0.7536623507322318,0.8322678013072389,0.4724854753350618,0.4715428249760251,0.6462381250957032,0.15626230980907294,0.3145065950031218,0.35789293569009495,0.6521709439920143,0.2659317893429305,0.38716113171464894,0.3692233540706428,0.9154177372036997,0.20024461799047413,0.24805520444733514,0.3752351305637792,0.8433075676539853,0.8768477627642773,0.7994021744540498,0.43789560210461803,0.3228962854986934,0.2979742507706615,0.29469813214406,0.4106590985745505,0.8104432297677094,0.5948776089331831,0.8060856485427607,0.6874624452396718,0.4823612185263256,0.8201453121114404,0.3956722026266567,0.7642638500731387,0.803290530649699,0.7940926145240202,0.8190771753875086,1.0,0.9813532562262921,0.9388391336093136,0.3165101848744741,0.32232445159335493,0.6709725259984521,0.852245075431377,0.21814209067961138,0.8579325112811329,0.6238387444454847,0.5037133972531396,0.275036966585104,0.22916089477399906,0.1554264507650512,0.44319570890947474,0.9088723080087953,0.5334730814536774,0.543211517637313,0.8543263981089078,0.026659725076777996,-0.20044123638864594,0.013336710167160407,0.9187619110097378,0.5314936626793153
suprasternaleheight,-0.004861674805064252,0.22217741171196764,0.9757251276853525,0.8071194461601983,0.37325509965286785,0.9731522892146749,0.4976865731276412,0.7022250315002988,0.5558975277120755,0.2949879300602902,0.3803376323272105,0.3908862237391953,0.5331658134054019,0.36763221129488943,0.3388865645261424,0.2072172229876115,0.4120968590731002,0.29470512079700556,0.8740799443615656,0.7895723524329541,0.7679286386239598,0.36463320411063427,0.980164982953985,0.3498857101009676,0.29648056566140674,0.2715571746151028,0.9240465598321144,0.8749293714473495,0.45670375862555235,0.37059897734670355,0.14706676080231962,0.19811765671209577,0.049713764959845475,0.06892122426610198,0.6693061882782559,0.42347234935477746,0.7376532563264262,0.7582514025468725,0.3979735509372848,0.3337522439368959,0.7857136014118767,0.8633371854780105,0.4798041365154169,0.48567008667230543,0.6714653083191073,0.15235002315508545,0.3247185041303764,0.35991970157180314,0.6780055300188479,0.3095965584830187,0.40173415971711907,0.3972895929819958,0.9385839802102182,0.22823762472590353,0.2564285503319555,0.3715346531852433,0.8730351656254649,0.906737260097384,0.8287635862803127,0.4255294557741055,0.3594939795305661,0.2916707577167927,0.322518942596456,0.40881972900931274,0.8053928812489995,0.6153640513083501,0.8174724230996342,0.7223891703346683,0.5128513886707959,0.8275299721189998,0.3932255169475866,0.6908232154489653,0.8217304479259322,0.8135912629514427,0.8401267154482842,0.9813532562262921,1.0,0.9579875404758328,0.36212501844894124,0.3655073408684172,0.6953030062563612,0.8797089845538836,0.18088587960267136,0.8848385341127466,0.6273003284571529,0.4850920521252354,0.2968324081263501,0.26628583889423774,0.20741108646802997,0.4694630220135033,0.9216814900879104,0.5700599074327554,0.5557440092722992,0.8473646343765681,0.03741975510424458,-0.18436820806643892,0.032623417664139294,0.9026821709829984,0.5670414529891646
tenthribheight,0.0010193811457870374,0.1960715500693885,0.9446891450398652,0.8025670889444939,0.31660517024250606,0.9514047984246086,0.4648628977117095,0.6987817076121746,0.5294664137200488,0.2574299717492225,0.3203815483094659,0.3476161133318396,0.48598433987119366,0.37436075252824563,0.32153001531176556,0.19363892444046962,0.37305524109853033,0.2831084708606164,0.9070702647208723,0.806491855490158,0.7917212230289185,0.31840539612950824,0.9513064565402587,0.2694164240325464,0.2358787959506112,0.21540542380224018,0.9112762989222565,0.9077583028665961,0.40388344678469534,0.3519287623858537,0.14765348073976603,0.14922456065515172,0.023126456598347143,-0.051379502899969946,0.5554843018018354,0.39851529662294755,0.7342254896209746,0.7879563363477065,0.3633386805662576,0.2909689558075265,0.8156479876827102,0.8784787990371189,0.45521925890959364,0.46170086935231924,0.6878030229337131,0.13278134342287168,0.33796653856024583,0.3590830138772061,0.6619725815884027,0.3131805147673191,0.34775390834643316,0.3568106497216571,0.965081006478442,0.26018752680979723,0.21924874730437746,0.34432573382336307,0.895284650146495,0.9188206637687168,0.8402550317953156,0.4047426600190746,0.3256928575492222,0.2788081015506974,0.28866251271658505,0.37354347091006174,0.7847519689284435,0.6376283837017078,0.8376154773598574,0.768540847961197,0.47341237970369754,0.8323449130040259,0.3812940222026505,0.5741209179467694,0.8157943940444704,0.8273090442765219,0.853601466162849,0.9388391336093136,0.9579875404758328,1.0,0.3403886301737021,0.3483517667948431,0.7002948091454925,0.9037383467173289,0.14675641600596875,0.9171589890743965,0.5385422292247135,0.41666082325091014,0.250660974569673,0.22959600198887128,0.18725487276876893,0.35248558006989633,0.9336538152917015,0.5199136334064772,0.5075750415934567,0.7863572020223798,0.051027854209932985,-0.1530048640014776,0.017506407026988118,0.8650358696772189,0.5178600182092982
thighcircumference,-0.013937984115338215,0.7201663329934442,0.34121387516868745,0.32546504338094134,0.5354116347276519,0.2903045364732631,0.4311759079673907,0.3767730540344164,0.3127446790669654,0.8158187333849402,0.5668283518380954,0.755060355234831,0.3553895656619703,0.4260571727233318,0.4564321865734497,0.32109658559314525,0.9395578099242239,0.8674955859201687,0.3196434647518095,0.641550619066299,0.4818378154873132,0.7665623865337264,0.32144203416109485,0.5430478168756637,0.6924390573090341,0.6720494624596501,0.22717487563985683,0.22636922240386007,0.5890857262241517,0.3620413752896326,0.13846540592759646,0.15084965628264083,-0.031209203412518472,0.07841217887841212,0.2172203986883868,0.408384069425395,0.3785025248802502,0.34712119531628804,0.7334034911926198,0.6805454091965284,0.3401481042457614,0.45160690084319616,0.3582850176293388,0.40978829163089625,0.34788591943211494,0.15895730914252876,0.31038900663562513,0.2865448960568928,0.5429714194964883,0.4269338481644032,0.8447878786692078,0.8923214661316585,0.3325224269335998,0.1944475837648684,0.49891395906050645,0.4345336771051999,0.29755188873311333,0.40194736971249656,0.29287319387154215,0.15864653668070555,0.8422238621526726,0.2452481745699994,0.6184013533543581,0.5717835103223797,0.29226785054214,0.33613462257312837,0.06567072545793139,0.30413858691749723,0.6870162856615502,0.2809233653751238,0.17243261702166218,0.22471442170167785,0.4314024109114822,0.3073781099092586,0.32811275287414315,0.3165101848744741,0.36212501844894124,0.3403886301737021,1.0,0.859482520337493,0.3609017559113998,0.2946344664098816,0.15833964468454614,0.2938728221194957,0.7076148311133384,0.40942570070971335,0.7327561460015586,0.7590378969688807,0.7238264913402368,0.40995653949278926,0.220688334701068,0.8929239381966354,0.5393225441804097,0.314952661891513,0.08836138257596556,-0.053304662851706076,0.1901711128695842,0.30571498957485976,0.8646279030226912
thighclearance,-0.04093352510067595,0.672407936545859,0.34746402827060235,0.306921449937267,0.5341201414196354,0.3009774185868979,0.46551512443304943,0.3806033894431518,0.317133549746895,0.7652295158315837,0.4880155825361354,0.7120313967972896,0.37992257675474067,0.44185507467475305,0.45123610722976454,0.32351483510899287,0.7976376166992393,0.7873008915599049,0.3567970773642199,0.5726983746674099,0.3914318207778644,0.7223913474116115,0.32414114823957885,0.5199632167704361,0.645363629494238,0.6214706880330058,0.25550445719572423,0.2419053994704058,0.5080804949488016,0.33075332932156637,0.10019601487295453,0.15282594413680778,-0.0072353147234157705,0.0871523071674117,0.22623380419763697,0.4316309935484046,0.38987583205034787,0.38039399979849176,0.7272360695367457,0.6661774840799476,0.35244135536126836,0.46484490179200827,0.39206069588231945,0.46457725892051727,0.33449051465825724,0.17041612816373408,0.34919394887394717,0.32711640559697946,0.5559492391787068,0.42288433628114586,0.6738945996427359,0.7001387238937133,0.34597822923030164,0.2072016570125618,0.48862871164047217,0.43279553197246295,0.2977611547904613,0.40018975544433166,0.2825835369794651,0.21564940853561,0.7642012273773294,0.2527114536967953,0.6274672439830932,0.5700778991804965,0.3111145531944011,0.3353204781805648,0.06363938980247218,0.33759255569159147,0.6959722649117563,0.2845749417427892,0.20438540208928122,0.22975248452348257,0.4389398723065075,0.3089777589743866,0.34482170660585515,0.32232445159335493,0.3655073408684172,0.3483517667948431,0.859482520337493,1.0,0.3855047976140711,0.29580086902883457,0.15058958013057194,0.3170353795784363,0.648877885013559,0.3733343628769582,0.6404940178684331,0.6816673814585126,0.6607253794460407,0.37323899261707033,0.23196477127549894,0.8311489154358668,0.57164509930802,0.3162216652905136,0.04304448875730953,-0.0539111657566298,0.08547950580402632,0.3047823776662628,0.8004191142045036
thumbtipreach,-0.035017669365726055,0.3143720320995315,0.6712028187578757,0.6918829735485242,0.25714974910461047,0.6726860177024737,0.4232257249014649,0.6176369420679989,0.4922574317451051,0.3142839042484552,0.28868957426454306,0.3974877579261257,0.39839015522207766,0.41729889413602167,0.35680884914659056,0.247915258452734,0.381989737580346,0.35749775767221365,0.7205553015561431,0.6841761852269974,0.6434614031886177,0.30375558678725695,0.6904375947491124,0.2741550353659803,0.31389780162071446,0.29580487721533966,0.6158670667995162,0.6961219103533398,0.2583288182504773,0.2187777008820718,0.08678994387371534,0.1888713682826349,0.0029997580444535835,-0.19119118623585218,0.33112296877895997,0.3921807057402695,0.6534271578363053,0.7605793581974428,0.3969837505497701,0.36521629628798713,0.7493617250106419,0.7338259361491178,0.4322082058016239,0.46956546050814035,0.6343737469200752,0.15947050142259858,0.3773462101178674,0.3285182063538209,0.6037929255138251,0.38009504126457755,0.32538297202077626,0.3640875667137552,0.7365765855826895,0.29566347386728514,0.31276038239586157,0.41890668927354724,0.685240690347202,0.729725648282314,0.6401637307493521,0.3124806067328647,0.33645541136628243,0.2931430914474998,0.355183420189148,0.3886602490631048,0.6686292615456079,0.6016878007201792,0.590452008029103,0.7271559998086647,0.5257192422701713,0.7180436526239676,0.38225873882430883,0.3396303344110026,0.7463527850888019,0.7368855680783564,0.8063314291012282,0.6709725259984521,0.6953030062563612,0.7002948091454925,0.3609017559113998,0.3855047976140711,1.0,0.6860590743978433,0.15173719078780856,0.6934366947374199,0.4098860272140477,0.38257014208275025,0.29527538713483326,0.3264856098650769,0.31066535750882207,0.3187532974437568,0.6572808052370197,0.5090720026393719,0.4672051113457961,0.43364331056200806,0.03188807092710338,-0.026676768163071518,0.12023271628934035,0.627402519992752,0.5007839598479743
tibialheight,0.006657972789280654,0.18915320484955817,0.8649125481567743,0.7888240040226938,0.2530361917714381,0.8744823827436524,0.43300974200354936,0.6993330229961279,0.5050449977896352,0.2318333331590066,0.26958801571080365,0.320530355781431,0.437145441632566,0.3750304833074523,0.30659146169284346,0.16384920344883624,0.32051891560003404,0.26329195969434505,0.9087612668896643,0.7751792499234474,0.7846019108294356,0.27235842308463,0.8732825070606911,0.2525806458469095,0.2078662884747625,0.19652532597250616,0.8516535207906533,0.9268185880604555,0.3250517959260069,0.26221149858920895,0.14057357682861898,0.12024656018432128,-0.01697110062528515,-0.17795072349766602,0.3802788311534741,0.37557225479884004,0.7321824755373425,0.8013076433644686,0.336579011603304,0.27544134321247105,0.8351943954229087,0.8431943260849218,0.4315124055067781,0.4268793357131293,0.7087932907010629,0.10470555984548052,0.33352928727821163,0.3488393380342166,0.6504786360412342,0.3134809184700973,0.29101651213029256,0.30206986290356935,0.910115640991644,0.3001083028543312,0.21765162704397478,0.3381976566581803,0.9740412560743018,0.9477253489330633,0.9397529341418308,0.38784435994250416,0.2834256113221987,0.2677960564606779,0.2683299220276488,0.3424970176533555,0.677930944581828,0.6420104905514995,0.8902672213373274,0.7716317819461825,0.44549760190058446,0.7889902578737416,0.35102796850994494,0.4113094482437364,0.8003276283187802,0.8273797176283498,0.8393828249656601,0.852245075431377,0.8797089845538836,0.9037383467173289,0.2946344664098816,0.29580086902883457,0.6860590743978433,1.0,0.13984236271841466,0.9167477829686181,0.4084918247346824,0.3331450044494027,0.215089470876333,0.20987914919531675,0.1958328527876489,0.2683793292903965,0.888405681211442,0.4676380303671959,0.45868135529960374,0.6752923630994762,0.050488392241358156,-0.12171171099025237,0.015081892765178457,0.7822679800039447,0.4699725097721623
tragiontopofhead,0.033461751287577036,0.1308790064955797,0.17597509281457377,0.15773181323877605,0.1917540907576039,0.156473861467184,0.2172995697201109,0.1872724269204979,0.14802655672560683,0.15170128065999264,0.19653081959237034,0.2018406197106943,0.2439722389563212,0.14149227109911086,0.1405272356921138,0.27110452770665916,0.1795488971532371,0.1546463290606383,0.13241886610973463,0.1716518332445817,0.1474847841970684,0.19096174556267642,0.17757422600598632,0.2249081021271053,0.16768207930868148,0.13869123899652577,0.15906936223226023,0.13461837120498568,0.15206161123389453,0.04821535589532718,-0.021122519845170586,0.1606412622238251,0.11788819198723106,0.08429032142870357,0.14273051740763001,0.20067195372230479,0.19891779477418425,0.1414787746831871,0.15344664305514974,0.15520924268431147,0.14780847323181484,0.15920635628717675,0.1173667826107513,0.15458165960047454,0.1546509347513088,0.3313820567863112,0.3747726726881392,0.28603959098557435,0.22009099648180921,0.19189679425654177,0.18066139451283483,0.15586573755148464,0.13287722774711427,0.17787017281302261,0.11384484259432678,0.13053974955053144,0.15117924835133828,0.1819678383019977,0.17913624044037035,0.11106534876623587,0.20975997706598937,0.1849510164736939,0.2451287582985522,0.25577182324569053,0.11689985039211023,0.15224424502934183,0.11859868355986385,0.09313373285566334,0.1968920085485038,0.12601548956000672,0.012818737234264063,0.24238591912197,0.17768775644424312,0.14472726054467294,0.14058737660484039,0.21814209067961138,0.18088587960267136,0.14675641600596875,0.15833964468454614,0.15058958013057194,0.15173719078780856,0.13984236271841466,1.0,0.1467588819220664,0.21076498072834307,0.17396985790488198,0.1856708909777731,0.1779946615900993,0.15611775882058504,0.14177593672227956,0.11926712769249279,0.23430869697676862,0.20578100860829485,0.16619130389177006,0.008480300817940439,0.06627591728897864,-0.011333526879357014,0.17831590788035537,0.2304858034957888
trochanterionheight,0.0049838398147812575,0.18659687180168308,0.8687395212556273,0.8070864447169386,0.2418995690284262,0.8751571132038235,0.42273221001993583,0.6891133848200574,0.4844661192003833,0.23706189400768865,0.24518901837704807,0.31884004639328833,0.4293905117906182,0.3835880688739362,0.31699441166163117,0.16256132125785872,0.31490269673092236,0.2792475373230959,0.9556351631049246,0.8096749841017803,0.8179963467486004,0.2696748947474325,0.8785975565921699,0.2328360955681356,0.2088312368630091,0.1947837519614992,0.8583915619919152,0.934381130011841,0.3114518458101909,0.24174684506800298,0.11522686493261289,0.11282660592294036,-0.0316853715870807,-0.19166206580458103,0.3865583071671504,0.366439966438733,0.7186038948089133,0.7957760651185174,0.33290596161512725,0.2674320921913505,0.8246299214295206,0.8484801132407066,0.41400994134735425,0.41006213681857806,0.6858450704580958,0.11187860761525333,0.35257740109119917,0.3624105764211671,0.6290257781486951,0.3408850901239439,0.28317440654761783,0.3035798301928438,0.9269104076821009,0.2981534001681432,0.2047575778990654,0.32338658745053145,0.9168400499340572,0.9173568503887715,0.8883309220281718,0.35792140708522513,0.282717641305083,0.25807028846285196,0.25666101777111183,0.33581061955708336,0.6813933217809749,0.6219311160513783,0.8499484173225434,0.7721124856996893,0.4425327288319043,0.8110967558348857,0.33791191394551645,0.41262398856398275,0.8078560370807311,0.8408569047333057,0.8424413944263146,0.8579325112811329,0.8848385341127466,0.9171589890743965,0.2938728221194957,0.3170353795784363,0.6934366947374199,0.9167477829686181,0.1467588819220664,1.0,0.4014338028723666,0.33625731987506424,0.2078313124401753,0.20873083115905375,0.20066619103197184,0.27580022764407375,0.8897179595337595,0.4698867024131854,0.44023041820182757,0.6713405785685679,0.042210649236730076,-0.1186319701556086,0.03273112216449665,0.7927742575410014,0.4706332747013354
verticaltrunkcircumferenceusa,-0.0017024077467434435,0.6191645974385386,0.6469163732317351,0.4673091844145302,0.5419149891079409,0.583597295418689,0.4851406762114454,0.45417155739186543,0.406202991760706,0.6388402359647969,0.6867857302033833,0.6927584633882392,0.4717970327661666,0.34685744765907,0.44229867414751156,0.3359354523228148,0.7786898377126147,0.6741513487809262,0.4059449670325058,0.5932061369349896,0.46524987641604965,0.6267084577994425,0.6106400160389099,0.6574102978227165,0.7144433590806566,0.6842969113231361,0.4925255483255323,0.31922639027263133,0.6700315869012619,0.4421375319538964,0.17877762227589986,0.28989402819220916,0.07388490091125385,0.44882382368569307,0.6613474712299843,0.43690218179376117,0.4618683877839347,0.38452615662373224,0.6363482509226137,0.6338592570185341,0.38054495535099503,0.5388670716065651,0.44902583080285047,0.48541677262088073,0.3792459061924695,0.2053227981117837,0.23496373067713416,0.26153125671044475,0.5708298005156394,0.29443506823275145,0.7431122405742592,0.705272562676986,0.48329925874908847,0.10289946271644401,0.4965837280882324,0.449812238020793,0.40569708336067306,0.48733071524144345,0.374070976316127,0.2862072337295416,0.6287928051671736,0.2925051920814533,0.6342538537304403,0.632152701984514,0.5353634623910023,0.3579705922862435,0.25634188567365673,0.32388006199243374,0.6622883159703904,0.45466455652075605,0.2170427658082748,0.6700009228198752,0.5288953202102031,0.41473807133444157,0.41858024054799947,0.6238387444454847,0.6273003284571529,0.5385422292247135,0.7076148311133384,0.648877885013559,0.4098860272140477,0.4084918247346824,0.21076498072834307,0.4014338028723666,1.0,0.6425567285739581,0.708496783771567,0.6815063813256437,0.5937091540685965,0.6217242210110544,0.4153110018057634,0.8418169669565176,0.6379590566584343,0.6865829808617605,0.06262967776826611,-0.16274292095878884,0.17461064176557126,0.584957654353566,0.8192394116768751
waistbacklength,0.017844859981797082,0.49964286996261403,0.49589319014783084,0.3715772671734189,0.31638839709002087,0.45339866927307876,0.32968081859086285,0.3206643176397633,0.31780573120412403,0.40900330708261434,0.5859432651828842,0.4496525094032481,0.32955646035029984,0.2212229954030194,0.3285653454293584,0.2513665952530229,0.46738715587295504,0.44246846075277874,0.35773438121802065,0.4116511335840153,0.33915077969702745,0.36459370209519887,0.5269185038907659,0.4199791688412203,0.47041040576141435,0.45182368628165603,0.3583273553450113,0.28842205327548737,0.1036443831461309,-0.04182262359458562,0.12134453916955507,0.2534099539719968,0.08440348827588115,0.2925989145214378,0.5315194704980142,0.2954183941659781,0.3400028937369447,0.31793808143205177,0.39957500642596666,0.4178482790123714,0.29875468014248424,0.4078687187299379,0.29669405288281436,0.33370706414834017,0.2922705210546279,0.17127756793299495,0.16154367518839957,0.15018167825763282,0.3848481898718776,0.18877100244880413,0.4536539122060997,0.4384141385134533,0.3801851106036285,0.05886536029541249,0.3389648969347596,0.3423833686108275,0.33523951323745677,0.3750759558803669,0.29834164099046334,0.23665578159618178,0.3699778825581173,0.21995090728464345,0.4568631105384292,0.466483518576769,0.41515091614033434,0.2792714323308124,0.23064115971616345,0.26131773917393014,0.4425671696572616,0.37264009744616017,0.203193095509108,0.5366857702833158,0.39134297992551753,0.3200782924805422,0.34442452901809173,0.5037133972531396,0.4850920521252354,0.41666082325091014,0.40942570070971335,0.3733343628769582,0.38257014208275025,0.3331450044494027,0.17396985790488198,0.33625731987506424,0.6425567285739581,1.0,0.6109812190643269,0.6003729289728699,0.557368644592259,0.6094955866382717,0.21083738815381145,0.5687407329350695,0.4252069419272852,0.5054138679818995,0.01832254504242446,-0.09045796509448373,0.21865689045377032,0.466975633508784,0.5637842081164055
waistbreadth,-0.009750802247147094,0.8193214374634079,0.3110987790415304,0.2881838141715549,0.4072022163887952,0.23295504097786066,0.33882046900496776,0.2535413411498693,0.2533161223420055,0.7171307491973631,0.8105285337015086,0.7608013377790226,0.27505801448783124,0.2897126583852671,0.42484211457578863,0.33629585997325645,0.7962152039863276,0.7314284607448861,0.2439625756647532,0.46779854191528136,0.34528329798727153,0.5529392010127763,0.2772375319822484,0.6895481490622298,0.8186428886929801,0.7734052273648419,0.15116216047670697,0.1198585073939714,0.35319454397365546,0.09963154755867198,0.11492468514020968,0.27240199749979455,0.0469004950749438,0.20720764335096445,0.25700541081066824,0.31896813933933293,0.2534531546208658,0.21555024007468926,0.609372116065054,0.7493538749110641,0.18080507868512538,0.3648966818107891,0.27937147297900206,0.3349931261687481,0.20145328714497543,0.19478883667725702,0.15161138329609208,0.14131285037025063,0.3923998839322686,0.2526214696437689,0.7761691560604872,0.7246909209784657,0.2413635051058363,0.07197306393893964,0.5522151803854223,0.44332487399246484,0.21609523664377334,0.27101165760529544,0.19691750758290819,0.17289100114098982,0.5934590347930971,0.20203814263616496,0.6577401181226181,0.5941021715347929,0.23296702380420364,0.18321291958034838,0.025433112640245774,0.15565650194473912,0.6441949767254143,0.24713418860215045,0.10598113671712099,0.260575816262513,0.3502078980038273,0.21809724513313125,0.2186574734873926,0.275036966585104,0.2968324081263501,0.250660974569673,0.7327561460015586,0.6404940178684331,0.29527538713483326,0.215089470876333,0.1856708909777731,0.2078313124401753,0.708496783771567,0.6109812190643269,1.0,0.9541444221127039,0.8367719072294943,0.5372341791607886,0.06904873980152335,0.8127587162862675,0.47804703909262275,0.3378637334034398,0.07456698208155549,-0.06947009463667594,0.2713697924038528,0.2673798784173585,0.7840365923735043
waistcircumference,-0.009538998567495271,0.9106528582814725,0.2690678132602695,0.2727905214512455,0.394655805291322,0.19497181366571825,0.33867856605342717,0.2554777433070682,0.2518267159345835,0.7577190355583138,0.7441529613669677,0.7891714671900243,0.26286920440782147,0.34795905827922174,0.47114809082096876,0.35232102305929636,0.8025198949358071,0.798327583902902,0.25520109359410026,0.4957757618111772,0.36544481844150417,0.5645854238355208,0.23783658249214226,0.6738670550595848,0.8440613214409453,0.8059922991847941,0.11390270152789311,0.11911399325442062,0.3266411345304684,0.07590227093154098,0.10468110586428744,0.26023717969583077,0.03105331340180758,0.12431216379663672,0.1649346506566315,0.3298115426287408,0.25978068690362804,0.24950497249751868,0.6523765749388643,0.7762713057858062,0.2077589062847397,0.3748641539922073,0.2805115821299046,0.3496147319410756,0.2215235261776547,0.1839822112574359,0.2023805477689771,0.17008248971569614,0.41273012214816995,0.322916499159133,0.7344143557673933,0.7145650620988467,0.22688681358572652,0.11929837093061994,0.566762177212823,0.4575230717309441,0.2148500911547364,0.2741855468505841,0.1983612037471993,0.1540418954778647,0.6201245201812144,0.19885448191144728,0.7019662224301535,0.6174076057957607,0.20530819200916348,0.20687995314978838,0.004965069102671427,0.1948718281697978,0.6787485226360802,0.22634779509516578,0.10379168496305777,0.16656635710501422,0.3517445422436475,0.21846016644900915,0.23038365433629285,0.22916089477399906,0.26628583889423774,0.22959600198887128,0.7590378969688807,0.6816673814585126,0.3264856098650769,0.20987914919531675,0.1779946615900993,0.20873083115905375,0.6815063813256437,0.6003729289728699,0.9541444221127039,1.0,0.9303839456756231,0.5554561438625207,0.03206384645528065,0.8359621518160528,0.4931626109417941,0.27428293092498646,0.07054165225134625,-0.020391548742209727,0.3052448980208403,0.2224270367574326,0.8098514253322029
waistdepth,0.007297873330362434,0.9300267842910179,0.19889948173762315,0.2428135665365864,0.33606478635241516,0.13554616623802285,0.3017582134867041,0.24752537698253532,0.20781212066457216,0.7305204357119167,0.6103715562429948,0.7311351125604084,0.2205302846445474,0.3812452230375548,0.48360665356535204,0.3329010556262382,0.7403786771478817,0.8028477607377239,0.2471669245826154,0.4944710488811703,0.37388131429527405,0.5279948156265567,0.17233851279433834,0.5784244164115852,0.7825747220809872,0.7646545449087778,0.07783458035093446,0.11021020226068728,0.27307066283643316,0.004375720849598096,0.12259444666158692,0.2096927654024704,-0.019231681890509607,0.025309979457329553,0.03773682556974888,0.3106657303550276,0.2494663691893851,0.2578479350902204,0.6302603153825512,0.7171079083316133,0.22523004436822086,0.33612348216034077,0.26392753234734945,0.3200540434341789,0.24386420914946788,0.15624359517210376,0.23920389799273348,0.19190058774099997,0.3986822885218761,0.36019970390650274,0.6415494229575722,0.6452987369267451,0.18479426405181093,0.16520415627180943,0.525994125546431,0.4136269266322024,0.2054437706636386,0.25568840948291893,0.20118749309612444,0.0702979476369642,0.6035838131099611,0.18647552298932973,0.6821082878849433,0.5824256489463417,0.12451425834268524,0.22245488308367253,-0.010041495284384947,0.2088145138991236,0.6360950807786706,0.17845016282625303,0.07486877572539494,0.04323818313051727,0.3109591543834284,0.20374278932617723,0.21258529423508846,0.1554264507650512,0.20741108646802997,0.18725487276876893,0.7238264913402368,0.6607253794460407,0.31066535750882207,0.1958328527876489,0.15611775882058504,0.20066619103197184,0.5937091540685965,0.557368644592259,0.8367719072294943,0.9303839456756231,1.0,0.5025248804656799,-0.008805040225847622,0.7881185502044896,0.45476474044546544,0.18629580128771953,0.07402524049818027,0.017162418152359964,0.30775499409899376,0.1542166392112833,0.7643145377918441
